subject,class_id,stage3a_neighbours,stage3b_neighbours,retained_neighbour_count,neighbour_retention,stage3a_degree,stage3b_degree,degree_change,body_empty,body_tokens_truncated,body_token_count,embedding_shift_cosine_distance
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser$ParticleArray,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser|org.apache.xerces.impl.xs.XSParticleDecl|org.apache.xerces.xs.XSParticle,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser|org.apache.xerces.impl.xs.XSParticleDecl|org.apache.xerces.impl.xs.XMLSchemaLoader$LocationArray,2,0.6666666666666666,4,3,-1,false,0,26,0.13317850450900004
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser|org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser,org.apache.xerces.impl.xs.traversers.XSDElementTraverser|org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser|org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,2,0.6666666666666666,8,5,-3,false,0,186,0.09660232334600005
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser$FacetInfo,org.apache.xerces.xs.XSFacet|org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$XSFacetImpl|org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$XSFacetImpl|org.apache.xerces.impl.dv.XSFacets|org.apache.xerces.xs.XSFacet,2,0.6666666666666666,4,3,-1,false,0,9,0.350495763305
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser|org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser|org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser,3,1.0,3,3,0,false,0,56,0.176765859526
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser|org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,2,0.6666666666666666,4,6,2,false,0,109,0.13630927265799997
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser|org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser,org.apache.xerces.impl.xs.XSComplexTypeDecl|org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser,1,0.3333333333333333,4,5,1,false,0,205,0.10111642832099998
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser$ComplexTypeRecoverableError,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser|org.apache.xerces.impl.xs.XMLSchemaException|org.apache.xerces.xs.XSComplexTypeDefinition,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser|org.apache.xerces.impl.xs.traversers.XSDHandler$SAX2XNIUtil|org.apache.xerces.xpointer.XPointerErrorHandler,1,0.3333333333333333,3,3,0,false,0,10,0.19755589142499996
xerces,org.apache.xerces.impl.xs.traversers.XSDElementTraverser,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser|org.apache.xerces.impl.xs.traversers.XSDGroupTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser|org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,2,0.6666666666666666,9,9,0,false,0,120,0.141563979198
xerces,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser,3,1.0,4,3,-1,false,0,70,0.155849789728
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler,org.apache.xerces.impl.xs.SchemaGrammar|org.apache.xerces.impl.xs.XMLSchemaValidator|org.apache.xerces.impl.xs.traversers.SchemaContentHandler,org.apache.xerces.impl.xs.SchemaGrammar|org.apache.xerces.impl.xs.XMLSchemaValidator|org.apache.xerces.impl.xs.XMLSchemaLoader,2,0.6666666666666666,7,8,1,false,134,256,0.14738376152
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$1,org.apache.xerces.impl.xs.traversers.XSDHandler|org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$1|org.apache.xerces.impl.xs.traversers.XSDHandler$XSDKey,org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$1|org.apache.xerces.parsers.DOMParserImpl$1|org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl$1,1,0.3333333333333333,4,5,1,true,0,0,0.18802526107399997
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$SAX2XNIUtil,org.apache.xerces.util.ErrorHandlerWrapper|org.apache.xerces.jaxp.validation.Util|org.apache.xerces.jaxp.JAXPValidatorComponent$SAX2XNI,org.apache.xerces.util.ErrorHandlerWrapper|org.apache.xerces.jaxp.validation.Util|org.apache.xerces.jaxp.validation.DraconianErrorHandler,2,0.6666666666666666,3,5,2,false,0,11,0.11004698562100002
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$XSAnnotationGrammarPool,org.apache.xerces.xni.grammars.XMLGrammarPool|org.apache.xerces.util.XMLGrammarPoolImpl|org.apache.xerces.jaxp.validation.XMLSchemaFactory$XMLGrammarPoolWrapper,org.apache.xerces.util.XMLGrammarPoolImpl|org.apache.xerces.jaxp.validation.XMLSchemaFactory$XMLGrammarPoolWrapper|org.apache.xerces.xni.grammars.XMLGrammarPool,3,1.0,3,4,1,false,0,34,0.12116563934400004
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$XSDKey,org.apache.xerces.impl.xs.XMLSchemaValidator$LocalIDKey|org.apache.xerces.impl.xs.traversers.XSDHandler$1|org.apache.xerces.util.XMLErrorCode,org.apache.xerces.impl.xs.XMLSchemaValidator$LocalIDKey|org.apache.xerces.util.XMLErrorCode|org.apache.xerces.xinclude.XIncludeHandler$Notation,2,0.6666666666666666,3,4,1,false,0,18,0.24574121817399996
xerces,org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser,org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser|org.apache.xerces.impl.xs.identity.KeyRef,org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser,2,0.6666666666666666,3,4,1,false,0,31,0.16292502168800005
xerces,org.apache.xerces.impl.xs.traversers.XSDNotationTraverser,org.apache.xerces.impl.xs.traversers.XSDElementTraverser|org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,org.apache.xerces.impl.xs.XSNotationDecl|org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser,1,0.3333333333333333,3,4,1,false,0,31,0.21564613090200002
xerces,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser|org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser|org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser,3,1.0,3,3,0,false,0,119,0.14856266747799995
xerces,org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser,org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser,org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser|org.apache.xerces.impl.xs.traversers.XSDNotationTraverser,2,0.6666666666666666,4,4,0,false,0,23,0.19594925893399995
xerces,org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,org.apache.xerces.impl.xs.traversers.XSDElementTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser|org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser|org.apache.xerces.impl.xs.traversers.XSDElementTraverser|org.apache.xerces.impl.xs.XSWildcardDecl,1,0.3333333333333333,4,4,0,false,0,50,0.15604837959499995
xerces,org.apache.xerces.impl.xs.traversers.XSDocumentInfo,org.apache.xerces.impl.xs.traversers.XSAnnotationInfo|org.apache.xerces.xni.grammars.XMLSchemaDescription|org.apache.xerces.impl.xs.traversers.XSDHandler,org.apache.xerces.impl.xs.traversers.XSDHandler|org.apache.xerces.impl.xs.SchemaGrammar|org.apache.xerces.xs.XSNamespaceItem,1,0.3333333333333333,3,4,1,false,0,76,0.21212015978200005
xerces,org.apache.xerces.impl.xs.util.LSInputListImpl,org.apache.xerces.xs.LSInputList|org.apache.xerces.impl.xs.util.XSObjectListImpl|org.apache.xerces.impl.xs.util.ObjectListImpl,org.apache.xerces.xs.LSInputList|org.apache.xerces.impl.xs.util.ObjectListImpl|org.apache.xerces.impl.xs.util.StringListImpl,2,0.6666666666666666,3,4,1,false,0,24,0.21028848848799997
xerces,org.apache.xerces.impl.xs.util.ObjectListImpl,org.apache.xerces.xs.datatypes.ObjectList|org.apache.xerces.impl.xs.util.XSObjectListImpl|org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$AbstractObjectList,org.apache.xerces.impl.xs.util.XSObjectListImpl|org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl$AbstractObjectList|org.apache.xerces.impl.xs.util.StringListImpl,2,0.6666666666666666,7,8,1,false,0,25,0.23601944632500005
xerces,org.apache.xerces.impl.xs.util.ShortListImpl,org.apache.xerces.xs.ShortList|org.apache.xerces.impl.dv.util.ByteListImpl|org.apache.xerces.impl.xs.util.StringListImpl,org.apache.xerces.xs.ShortList|org.apache.xerces.impl.xs.util.StringListImpl|org.apache.xerces.impl.dv.util.ByteListImpl,3,1.0,3,4,1,false,0,28,0.19216278439699996
xerces,org.apache.xerces.impl.xs.util.SimpleLocator,org.apache.xerces.xni.XMLLocator|org.apache.xerces.util.XMLLocatorWrapper|org.apache.xerces.util.SAXLocatorWrapper,org.apache.xerces.util.XMLLocatorWrapper|org.apache.xerces.xni.XMLLocator|org.apache.xerces.util.SAXLocatorWrapper,3,1.0,5,5,0,false,0,31,0.175020634392
xerces,org.apache.xerces.impl.xs.util.StringListImpl,org.apache.xerces.xs.StringList|org.apache.xerces.dom.DOMStringListImpl|org.apache.xerces.impl.xs.util.ObjectListImpl,org.apache.xerces.dom.DOMStringListImpl|org.apache.xerces.impl.xs.util.ObjectListImpl|org.apache.xerces.impl.xs.PSVIErrorList,2,0.6666666666666666,5,6,1,false,0,28,0.21732192611
xerces,org.apache.xerces.impl.xs.util.XInt,org.apache.xerces.impl.xs.util.XIntPool|org.apache.xerces.xs.datatypes.XSDecimal|org.apache.xerces.impl.dv.xs.DecimalDV$XDecimal,org.apache.xerces.impl.xs.util.XIntPool|org.apache.xerces.impl.xs.XSConstraints$1|org.apache.xerces.util.XMLErrorCode,1,0.3333333333333333,3,3,0,false,0,8,0.29859310713099996
xerces,org.apache.xerces.impl.xs.util.XIntPool,org.apache.xerces.impl.xs.util.XInt|org.apache.xerces.impl.xs.util.XSGrammarPool|org.apache.xerces.impl.xs.XSDeclarationPool,org.apache.xerces.impl.xs.util.XInt|org.apache.xerces.impl.XMLEntityManager$ByteBufferPool|org.apache.xerces.impl.xs.util.XSGrammarPool,2,0.6666666666666666,4,5,1,false,0,11,0.275084321984
xerces,org.apache.xerces.impl.xs.util.XS10TypeHelper,org.apache.xerces.xs.XSTypeDefinition|org.apache.xerces.xs.XSSimpleTypeDefinition|org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$XMLSchemaTypeInfoProvider,org.apache.xerces.impl.dv.xs.XSSimpleTypeDelegate|org.apache.xerces.impl.dv.xs.QNameDV$XQName|org.apache.xerces.xs.XSTypeDefinition,1,0.3333333333333333,3,3,0,false,0,7,0.209202070462
xerces,org.apache.xerces.impl.xs.util.XSGrammarPool,org.apache.xerces.xni.grammars.XSGrammar|org.apache.xerces.xni.grammars.XMLGrammarPool|org.apache.xerces.util.XMLGrammarPoolImpl,org.apache.xerces.impl.xs.traversers.XSDHandler$XSAnnotationGrammarPool|org.apache.xerces.util.XMLGrammarPoolImpl|org.apache.xerces.jaxp.validation.SimpleXMLSchema,1,0.3333333333333333,8,5,-3,false,0,17,0.20637066685299998
xerces,org.apache.xerces.impl.xs.util.XSInputSource,org.apache.xerces.xni.parser.XMLInputSource|org.apache.xerces.util.SAXInputSource|org.apache.xerces.util.StAXInputSource,org.apache.xerces.xni.parser.XMLInputSource|org.apache.xerces.util.SAXInputSource|org.apache.xerces.util.DOMInputSource,2,0.6666666666666666,4,3,-1,false,0,6,0.17921171769099997
xerces,org.apache.xerces.impl.xs.util.XSNamedMap4Types,org.apache.xerces.xs.XSNamedMap|org.apache.xerces.impl.xs.util.XSNamedMapImpl|org.apache.xerces.dom3.as.ASNamedObjectMap,org.apache.xerces.impl.xs.util.XSNamedMapImpl|org.apache.xerces.xs.XSNamedMap|org.apache.xerces.impl.xs.opti.NamedNodeMapImpl,2,0.6666666666666666,3,4,1,false,0,29,0.190212208524
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl,org.apache.xerces.xs.XSNamedMap|org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry|org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry|org.apache.xerces.xs.XSNamedMap|org.apache.xerces.impl.xs.util.XSNamedMap4Types,2,0.6666666666666666,8,6,-2,false,0,36,0.218870414149
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1|org.apache.xerces.impl.xs.util.XSNamedMapImpl|org.apache.xerces.xs.XSNamedMap,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1|org.apache.xerces.impl.xs.util.XSNamedMapImpl|org.apache.xerces.xs.XSNamedMap,3,1.0,4,4,0,false,0,10,0.20258395418999997
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1|org.apache.xerces.impl.xs.util.XSObjectListImpl$1|org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1|org.apache.xerces.jaxp.validation.StAXEventResultBuilder$1|org.apache.xerces.stax.DefaultNamespaceContext$1,1,0.3333333333333333,6,5,-1,false,0,26,0.20624170607799996
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry,org.apache.xerces.impl.xs.util.XSNamedMapImpl|org.apache.xerces.xs.XSNamedMap|org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,org.apache.xerces.impl.xs.util.XSNamedMapImpl|org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1|org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,2,0.6666666666666666,4,3,-1,false,0,18,0.20925659266600005
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl,org.apache.xerces.xs.XSObjectList|org.apache.xerces.impl.xs.util.XSObjectListImpl$XSObjectListIterator|org.apache.xerces.impl.xs.util.XSObjectListImpl$1,org.apache.xerces.impl.xs.util.ObjectListImpl|org.apache.xerces.impl.xs.util.XSObjectListImpl$XSObjectListIterator|org.apache.xerces.impl.xs.util.XSObjectListImpl$1,2,0.6666666666666666,7,4,-3,false,0,46,0.19500852081599995
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl$1,org.apache.xerces.impl.xs.util.XSObjectListImpl$XSObjectListIterator|org.apache.xerces.impl.xs.util.XSObjectListImpl|org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator,org.apache.xerces.impl.xs.util.XSObjectListImpl$XSObjectListIterator|org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator|org.apache.xerces.impl.xs.util.XSObjectListImpl,3,1.0,4,3,-1,false,0,26,0.17167382267700004
xerces,org.apache.xerces.impl.xs.util.XSObjectListImpl$XSObjectListIterator,org.apache.xerces.impl.xs.util.XSObjectListImpl$1|org.apache.xerces.impl.xs.util.XSObjectListImpl|org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator,org.apache.xerces.impl.xs.util.XSObjectListImpl$1|org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator|org.apache.xerces.impl.xs.util.XSObjectListImpl,3,1.0,3,3,0,false,0,30,0.168665223832
xerces,org.apache.xerces.jaxp.DefaultValidationErrorHandler,org.apache.xerces.util.DefaultErrorHandler|org.apache.xerces.jaxp.validation.DraconianErrorHandler|org.apache.xerces.jaxp.JAXPValidatorComponent$DraconianErrorHandler,org.apache.xerces.util.DefaultErrorHandler|org.apache.xerces.jaxp.JAXPValidatorComponent$DraconianErrorHandler|org.apache.xerces.jaxp.validation.DraconianErrorHandler,3,1.0,3,3,0,false,0,36,0.277708296533
xerces,org.apache.xerces.jaxp.DocumentBuilderFactoryImpl,org.apache.xerces.jaxp.DocumentBuilderImpl|org.apache.xerces.jaxp.SAXParserFactoryImpl|org.apache.xerces.jaxp.validation.XMLSchemaFactory,org.apache.xerces.jaxp.SAXParserFactoryImpl|org.apache.xerces.jaxp.DocumentBuilderImpl|org.apache.xerces.jaxp.validation.XMLSchemaFactory,3,1.0,3,3,0,false,0,40,0.21728582561099996
xerces,org.apache.xerces.jaxp.DocumentBuilderImpl,org.apache.xerces.jaxp.DocumentBuilderFactoryImpl|org.apache.xerces.dom.DOMImplementationImpl|org.apache.xerces.parsers.DOMASBuilderImpl,org.apache.xerces.jaxp.SAXParserImpl|org.apache.xerces.jaxp.DocumentBuilderFactoryImpl|org.apache.xerces.jaxp.validation.DOMResultBuilder,1,0.3333333333333333,3,4,1,false,0,70,0.14987213033900004
xerces,org.apache.xerces.jaxp.JAXPConstants,org.apache.xerces.xs.XSConstants|org.apache.xerces.impl.Constants|org.apache.xerces.util.XMLSymbols,org.apache.xerces.xs.XSConstants|org.apache.xerces.xni.parser.XMLComponent|org.apache.xerces.parsers.XML11Configurable,1,0.3333333333333333,3,4,1,true,0,0,0.158914202419
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent,org.apache.xerces.jaxp.JAXPValidatorComponent$XNI2SAX|org.apache.xerces.jaxp.JAXPValidatorComponent$SAX2XNI|org.apache.xerces.impl.dtd.XMLDTDValidator,org.apache.xerces.jaxp.JAXPValidatorComponent$XNI2SAX|org.apache.xerces.jaxp.JAXPValidatorComponent$SAX2XNI|org.apache.xerces.impl.xs.XMLSchemaValidator,2,0.6666666666666666,5,5,0,false,0,56,0.12702871731700005
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$1,org.apache.xerces.impl.XMLErrorReporter$1|org.apache.xerces.jaxp.JAXPValidatorComponent$DraconianErrorHandler|org.apache.xerces.util.ErrorHandlerProxy,org.apache.xerces.util.ErrorHandlerProxy|org.apache.xerces.impl.XMLErrorReporter$1|org.apache.xerces.jaxp.JAXPValidatorComponent$DraconianErrorHandler,3,1.0,5,4,-1,false,0,7,0.21595047843399995
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$2,org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$ResolutionForwarder|org.apache.xerces.jaxp.JAXPValidatorComponent$1|org.apache.xerces.xni.parser.XMLEntityResolver,org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$ResolutionForwarder|org.apache.xerces.util.EntityResolverWrapper|org.apache.xerces.jaxp.JAXPValidatorComponent$1,2,0.6666666666666666,3,3,0,false,0,9,0.20261233718299998
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$3,org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$XMLSchemaTypeInfoProvider|org.apache.xerces.jaxp.JAXPValidatorComponent|org.apache.xerces.jaxp.validation.ValidatorImpl,org.apache.xerces.jaxp.validation.ValidatorHandlerImpl$XMLSchemaTypeInfoProvider|org.apache.xerces.jaxp.validation.ValidatorImpl|org.apache.xerces.jaxp.JAXPValidatorComponent,3,1.0,3,3,0,false,0,10,0.13891241176199998
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$DraconianErrorHandler,org.apache.xerces.jaxp.validation.DraconianErrorHandler|org.apache.xerces.jaxp.JAXPValidatorComponent$1|org.apache.xerces.jaxp.DefaultValidationErrorHandler,org.apache.xerces.jaxp.validation.DraconianErrorHandler|org.apache.xerces.jaxp.JAXPValidatorComponent$1|org.apache.xerces.util.ErrorHandlerWrapper,2,0.6666666666666666,3,4,1,false,0,11,0.12944219319399997
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$SAX2XNI,org.apache.xerces.jaxp.JAXPValidatorComponent$XNI2SAX|org.apache.xerces.jaxp.JAXPValidatorComponent|org.apache.xerces.impl.xs.traversers.XSDHandler$SAX2XNIUtil,org.apache.xerces.jaxp.JAXPValidatorComponent$XNI2SAX|org.apache.xerces.jaxp.JAXPValidatorComponent|org.apache.xerces.jaxp.validation.ValidatorHandlerImpl,2,0.6666666666666666,3,3,0,false,0,31,0.159942796871
xerces,org.apache.xerces.jaxp.JAXPValidatorComponent$XNI2SAX,org.apache.xerces.jaxp.JAXPValidatorComponent$SAX2XNI|org.apache.xerces.jaxp.JAXPValidatorComponent|org.apache.xerces.jaxp.validation.ValidatorHandlerImpl,org.apache.xerces.jaxp.JAXPValidatorComponent$SAX2XNI|org.apache.xerces.jaxp.JAXPValidatorComponent|org.apache.xerces.jaxp.validation.ValidatorHandlerImpl,3,1.0,3,3,0,false,0,53,0.12791976632199997
xerces,org.apache.xerces.jaxp.SAXParserFactoryImpl,org.apache.xerces.jaxp.SAXParserImpl|org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser|org.apache.xerces.jaxp.DocumentBuilderFactoryImpl,org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser|org.apache.xerces.jaxp.DocumentBuilderFactoryImpl|org.apache.xerces.parsers.SAXParser,2,0.6666666666666666,4,5,1,false,0,36,0.21217969502900003
xerces,org.apache.xerces.jaxp.SAXParserImpl,org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser|org.apache.xerces.parsers.AbstractSAXParser|org.apache.xerces.jaxp.SAXParserFactoryImpl,org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser|org.apache.xerces.parsers.AbstractSAXParser|org.apache.xerces.jaxp.SAXParserFactoryImpl,3,1.0,5,6,1,false,0,61,0.14817125967
xerces,org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser,org.apache.xerces.jaxp.SAXParserImpl|org.apache.xerces.jaxp.SAXParserFactoryImpl|org.apache.xerces.parsers.SAXParser,org.apache.xerces.jaxp.SAXParserImpl|org.apache.xerces.jaxp.SAXParserFactoryImpl|org.apache.xerces.parsers.AbstractSAXParser,2,0.6666666666666666,3,4,1,false,0,51,0.11564539503299998
xerces,org.apache.xerces.jaxp.SchemaValidatorConfiguration,org.apache.xerces.jaxp.validation.XMLSchemaValidatorComponentManager|org.apache.xerces.util.ParserConfigurationSettings|org.apache.xerces.xni.parser.XMLComponentManager,org.apache.xerces.jaxp.validation.XMLSchemaValidatorComponentManager|org.apache.xerces.jaxp.validation.StreamValidatorHelper|org.apache.xerces.util.ParserConfigurationSettings,2,0.6666666666666666,3,3,0,false,0,28,0.21623860394399996
xerces,org.apache.xerces.jaxp.TeeXMLDocumentFilterImpl,org.apache.xerces.xni.parser.XMLDocumentFilter|org.apache.xerces.xni.parser.XMLDTDFilter|org.apache.xerces.jaxp.JAXPValidatorComponent,org.apache.xerces.xni.parser.XMLDocumentFilter|org.apache.xerces.xni.parser.XMLDTDFilter|org.apache.xerces.jaxp.JAXPValidatorComponent,3,1.0,3,3,0,false,0,36,0.07533218286200005
xerces,org.apache.xerces.jaxp.UnparsedEntityHandler,org.apache.xerces.impl.XMLEntityHandler|org.apache.xerces.xni.XMLDTDHandler|org.apache.xerces.parsers.SecureProcessingConfiguration$InternalEntityMonitor,org.apache.xerces.impl.XMLEntityHandler|org.apache.xerces.jaxp.validation.ValidatorHandlerImpl|org.apache.xerces.parsers.SecureProcessingConfiguration$InternalEntityMonitor,2,0.6666666666666666,5,4,-1,false,0,53,0.11552343356000006
xerces,org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl,org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl|org.apache.xerces.impl.dv.DTDDVFactory|org.apache.xerces.impl.dv.dtd.XML11DTDDVFactoryImpl,org.apache.xerces.impl.dv.xs.ExtendedSchemaDVFactoryImpl|org.apache.xerces.impl.dv.dtd.DTDDVFactoryImpl|org.apache.xerces.jaxp.datatype.DurationImpl,1,0.3333333333333333,3,3,0,false,0,14,0.11450428020100001
xerces,org.apache.xerces.jaxp.datatype.DurationImpl,org.apache.xerces.impl.dv.xs.DurationDV|org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl|org.apache.xerces.jaxp.datatype.SerializedDuration,org.apache.xerces.impl.dv.xs.DurationDV|org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl|org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl,2,0.6666666666666666,3,4,1,false,0,122,0.14439960255100004
xerces,org.apache.xerces.jaxp.datatype.SerializedDuration,org.apache.xerces.jaxp.datatype.SerializedXMLGregorianCalendar|org.apache.xerces.jaxp.datatype.DurationImpl|org.apache.xerces.impl.dv.xs.DurationDV,org.apache.xerces.jaxp.datatype.SerializedXMLGregorianCalendar|org.apache.xerces.jaxp.datatype.DurationImpl|org.apache.xerces.impl.dv.xs.DurationDV,3,1.0,3,3,0,false,0,10,0.20056226658499998
xerces,org.apache.xerces.jaxp.datatype.SerializedXMLGregorianCalendar,org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl|org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl$1|org.apache.xerces.jaxp.datatype.SerializedDuration,org.apache.xerces.jaxp.datatype.SerializedDuration|org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl|org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl$1,3,1.0,4,3,-1,false,0,12,0.16991026826400002
