artifact_group,subject,seed,path,sha256_before,bytes_before,sha256_after,unchanged,status
stage2_front,daytrader,1,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_front.csv,0e93f0ba0cd1818dc69b9b01c616ae8fc15c94035778834fd10a1e0339968d12,38574,0e93f0ba0cd1818dc69b9b01c616ae8fc15c94035778834fd10a1e0339968d12,True,PASS
stage2_labels,daytrader,1,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_01/pareto_labels.csv.xz,a3fc9c815131e471b73a114bd0bd59bd7e9a38dc8471eaca904cfd9dcfed0045,9248,a3fc9c815131e471b73a114bd0bd59bd7e9a38dc8471eaca904cfd9dcfed0045,True,PASS
stage2_front,daytrader,2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_front.csv,8b109033df7978d1da5571846c003353afd83d2c5e1582572193f9fe0bc9c701,39695,8b109033df7978d1da5571846c003353afd83d2c5e1582572193f9fe0bc9c701,True,PASS
stage2_labels,daytrader,2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_02/pareto_labels.csv.xz,50f0e943b23a5a2f04103edce7993390b9be4d0111e0cfd00435ff70f500dc68,9176,50f0e943b23a5a2f04103edce7993390b9be4d0111e0cfd00435ff70f500dc68,True,PASS
stage2_front,daytrader,3,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_front.csv,6b5ca3b68f69212d63c7b4864fb8fc6c6c7df43080438e46b67a98a6005240ea,39354,6b5ca3b68f69212d63c7b4864fb8fc6c6c7df43080438e46b67a98a6005240ea,True,PASS
stage2_labels,daytrader,3,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_03/pareto_labels.csv.xz,abdab2aee5990bc507211670ed23bd020236f619d7e4856d753b3f9bbb6c03ab,9020,abdab2aee5990bc507211670ed23bd020236f619d7e4856d753b3f9bbb6c03ab,True,PASS
stage2_front,daytrader,4,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_04/pareto_front.csv,a2f94422930cfc1ba214fedc90032e37f1884e5df204ebe24f56088da7ae2be8,39625,a2f94422930cfc1ba214fedc90032e37f1884e5df204ebe24f56088da7ae2be8,True,PASS
stage2_labels,daytrader,4,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_04/pareto_labels.csv.xz,1b919a31e1f1a6a6565d1ba0fbcce87e36a586d0b9607e2bff53fb58bd434356,9128,1b919a31e1f1a6a6565d1ba0fbcce87e36a586d0b9607e2bff53fb58bd434356,True,PASS
stage2_front,daytrader,5,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_05/pareto_front.csv,f044a59563e78bd4c5173170d7a268b39de1df29e2eec21ef4dbb9ddd1afc605,39429,f044a59563e78bd4c5173170d7a268b39de1df29e2eec21ef4dbb9ddd1afc605,True,PASS
stage2_labels,daytrader,5,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_05/pareto_labels.csv.xz,2b20b4b7fd28cdcc51d1fc686eb8c731cfa8fd654aed96839d89556b89941fd9,8744,2b20b4b7fd28cdcc51d1fc686eb8c731cfa8fd654aed96839d89556b89941fd9,True,PASS
stage2_front,daytrader,6,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_06/pareto_front.csv,7ab401b0ca0f13a00d69a9e3184d8fd3e4287302ed360de64dfefd4a1317abc6,39828,7ab401b0ca0f13a00d69a9e3184d8fd3e4287302ed360de64dfefd4a1317abc6,True,PASS
stage2_labels,daytrader,6,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_06/pareto_labels.csv.xz,4983c08737724912f04e162a6f343ef119f45942b5199b522fb52b8c3ed7156e,9724,4983c08737724912f04e162a6f343ef119f45942b5199b522fb52b8c3ed7156e,True,PASS
stage2_front,daytrader,7,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_07/pareto_front.csv,4ee555eb367c0e4ade602c43930156eb5143ffda28cf9d07e71f28d2cb40e228,39422,4ee555eb367c0e4ade602c43930156eb5143ffda28cf9d07e71f28d2cb40e228,True,PASS
stage2_labels,daytrader,7,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_07/pareto_labels.csv.xz,c6cfdfc53c4952cf87345ff21e278310b61a5d1a880fd2767ddd3dad20d80ac7,9088,c6cfdfc53c4952cf87345ff21e278310b61a5d1a880fd2767ddd3dad20d80ac7,True,PASS
stage2_front,daytrader,8,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_08/pareto_front.csv,ce17f2c6278d3b4d44f300d473645ca19f6c56cc0a80e5f37b29459b73253ce0,39541,ce17f2c6278d3b4d44f300d473645ca19f6c56cc0a80e5f37b29459b73253ce0,True,PASS
stage2_labels,daytrader,8,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_08/pareto_labels.csv.xz,eeb1eb513260352e9c5355b42b262a589ba84bef11e0ba5df4e925229b58841f,9116,eeb1eb513260352e9c5355b42b262a589ba84bef11e0ba5df4e925229b58841f,True,PASS
stage2_front,daytrader,9,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_09/pareto_front.csv,8ecf37605b1886a5405c502160cda7466eba967c64c5a0c09b7030a7aa3810fc,39759,8ecf37605b1886a5405c502160cda7466eba967c64c5a0c09b7030a7aa3810fc,True,PASS
stage2_labels,daytrader,9,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_09/pareto_labels.csv.xz,e979c96cf826ab7ba6e8c9a6b8ae1a21920adf90c5e00e11ba144537bc8f9b8b,9696,e979c96cf826ab7ba6e8c9a6b8ae1a21920adf90c5e00e11ba144537bc8f9b8b,True,PASS
stage2_front,daytrader,10,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_10/pareto_front.csv,a0d457d49b670ba2d043f08fe192a487231f9c2fd254660257ce8266754dccd9,40020,a0d457d49b670ba2d043f08fe192a487231f9c2fd254660257ce8266754dccd9,True,PASS
stage2_labels,daytrader,10,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_10/pareto_labels.csv.xz,4192384d0a9fb459acb4099fe4de1a4a9f141253ae10b9bd32de73bca3718616,9700,4192384d0a9fb459acb4099fe4de1a4a9f141253ae10b9bd32de73bca3718616,True,PASS
stage2_front,daytrader,11,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_11/pareto_front.csv,e9ba806f19c2cd1fd3c378946124c69d73fb0add1ae67a7ae35e160201aefd6c,39668,e9ba806f19c2cd1fd3c378946124c69d73fb0add1ae67a7ae35e160201aefd6c,True,PASS
stage2_labels,daytrader,11,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_11/pareto_labels.csv.xz,3c061d3acd0aeba2e7dd4e562198666943a746c714414f8f4792f8e97ac260b7,8732,3c061d3acd0aeba2e7dd4e562198666943a746c714414f8f4792f8e97ac260b7,True,PASS
stage2_front,daytrader,12,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_12/pareto_front.csv,3a2c1ba19ffd2964b935561c05a0627fd2463fa295fed80f25a2b89d5b7a311e,39743,3a2c1ba19ffd2964b935561c05a0627fd2463fa295fed80f25a2b89d5b7a311e,True,PASS
stage2_labels,daytrader,12,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_12/pareto_labels.csv.xz,fe270f50b6b4406769096db2249f9989a4121b1db61d893a18b81917518671ef,9280,fe270f50b6b4406769096db2249f9989a4121b1db61d893a18b81917518671ef,True,PASS
stage2_front,daytrader,13,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_13/pareto_front.csv,c76833e98490fcae810d79983ed4d71815f36ef6a9fe66800db09d73e5f751f0,39720,c76833e98490fcae810d79983ed4d71815f36ef6a9fe66800db09d73e5f751f0,True,PASS
stage2_labels,daytrader,13,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_13/pareto_labels.csv.xz,97951fc40716cdb77e67957234427a45f526ffb8b2ee6de84848b35c62ad5bd5,9096,97951fc40716cdb77e67957234427a45f526ffb8b2ee6de84848b35c62ad5bd5,True,PASS
stage2_front,daytrader,14,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_14/pareto_front.csv,db3f1bf4db5373ac6f6820b5235b757b7dbea61a36f6ba7582525aad3e8547ab,39939,db3f1bf4db5373ac6f6820b5235b757b7dbea61a36f6ba7582525aad3e8547ab,True,PASS
stage2_labels,daytrader,14,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_14/pareto_labels.csv.xz,0b29ff17d46a85e98ea42ebc3dfb5b5c48fb383feb12211f903118ffe77a657f,10008,0b29ff17d46a85e98ea42ebc3dfb5b5c48fb383feb12211f903118ffe77a657f,True,PASS
stage2_front,daytrader,15,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_15/pareto_front.csv,7c42e2ecdd907f39d019e1a4275a4aa00405356e3a2e07354c9157fdc68943a7,39603,7c42e2ecdd907f39d019e1a4275a4aa00405356e3a2e07354c9157fdc68943a7,True,PASS
stage2_labels,daytrader,15,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_15/pareto_labels.csv.xz,87d82910c768dbd99bc68b28bf1566cad57a3410428fd2c029cd085ce958d9a8,9288,87d82910c768dbd99bc68b28bf1566cad57a3410428fd2c029cd085ce958d9a8,True,PASS
stage2_front,daytrader,16,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_16/pareto_front.csv,c7e6076cb15131ed21865b6e2609a740dc8ccdee665c9f0aeb1fc0a32bbb2c62,39642,c7e6076cb15131ed21865b6e2609a740dc8ccdee665c9f0aeb1fc0a32bbb2c62,True,PASS
stage2_labels,daytrader,16,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_16/pareto_labels.csv.xz,9c721ea4f7a3322a8cba0f8b86e3827408c9d4a1897d9008a9668b6745d364c7,9388,9c721ea4f7a3322a8cba0f8b86e3827408c9d4a1897d9008a9668b6745d364c7,True,PASS
stage2_front,daytrader,17,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_17/pareto_front.csv,f47880922f1b62c5a66b4853233ff1cb61f60fa53f1495de62a8f7300c781b97,40064,f47880922f1b62c5a66b4853233ff1cb61f60fa53f1495de62a8f7300c781b97,True,PASS
stage2_labels,daytrader,17,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_17/pareto_labels.csv.xz,48d00099751db927228fb48fd43c0d5110592c6e03444a10431185998bd8c501,9612,48d00099751db927228fb48fd43c0d5110592c6e03444a10431185998bd8c501,True,PASS
stage2_front,daytrader,18,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_18/pareto_front.csv,db436018db292729979fd7b61c507beabe097bee19b27e2b7da182f2c28f50c5,39909,db436018db292729979fd7b61c507beabe097bee19b27e2b7da182f2c28f50c5,True,PASS
stage2_labels,daytrader,18,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_18/pareto_labels.csv.xz,379b175121ac879f7b6d1e6d87f5e09f99efa228ed75d8147d11bb4df8f72e51,9816,379b175121ac879f7b6d1e6d87f5e09f99efa228ed75d8147d11bb4df8f72e51,True,PASS
stage2_front,daytrader,19,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_19/pareto_front.csv,809b013821d7ab6defdf71d684d4fdabdf2fb1bc420225a57d898a807e10b982,33661,809b013821d7ab6defdf71d684d4fdabdf2fb1bc420225a57d898a807e10b982,True,PASS
stage2_labels,daytrader,19,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_19/pareto_labels.csv.xz,ade1bab72d1332198e8d28ca782edf1d42a502ad0a6c3579e8f1db8f9e7fab38,8416,ade1bab72d1332198e8d28ca782edf1d42a502ad0a6c3579e8f1db8f9e7fab38,True,PASS
stage2_front,daytrader,20,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_20/pareto_front.csv,751f6b7072c43f8028cc0a6143be98eb51ad09bf5c9c61d51c5cc4e14ec11137,39773,751f6b7072c43f8028cc0a6143be98eb51ad09bf5c9c61d51c5cc4e14ec11137,True,PASS
stage2_labels,daytrader,20,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_20/pareto_labels.csv.xz,26a7dc614c222be981ba919e5fc46e15b9b4155914f0ff3709c4e3bfe261ea16,9808,26a7dc614c222be981ba919e5fc46e15b9b4155914f0ff3709c4e3bfe261ea16,True,PASS
stage2_front,daytrader,21,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_21/pareto_front.csv,b80a6de3a89098726bc45d252a3d3c8f2cec33742732d25f4626a3e67580b9d7,39890,b80a6de3a89098726bc45d252a3d3c8f2cec33742732d25f4626a3e67580b9d7,True,PASS
stage2_labels,daytrader,21,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_21/pareto_labels.csv.xz,db294cb4796eb27e9831f540b4f1962c29555c030669330c3be1458148e8cf3e,9512,db294cb4796eb27e9831f540b4f1962c29555c030669330c3be1458148e8cf3e,True,PASS
stage2_front,daytrader,22,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_22/pareto_front.csv,7df9d2d770ca896664bae553e57768ce0585f158c8fce72dba1e5a3787d1dcc2,40004,7df9d2d770ca896664bae553e57768ce0585f158c8fce72dba1e5a3787d1dcc2,True,PASS
stage2_labels,daytrader,22,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_22/pareto_labels.csv.xz,33af08f57ccfe53a14e58eb1862c0bfb3bcabd7e434041ae83bbc99aae12b35b,9316,33af08f57ccfe53a14e58eb1862c0bfb3bcabd7e434041ae83bbc99aae12b35b,True,PASS
stage2_front,daytrader,23,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_23/pareto_front.csv,9dfaaf5297dd9ae4ce7b76da9fdb31ba10117e76d2e2ea67a4a743e6a16e2d5b,38679,9dfaaf5297dd9ae4ce7b76da9fdb31ba10117e76d2e2ea67a4a743e6a16e2d5b,True,PASS
stage2_labels,daytrader,23,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_23/pareto_labels.csv.xz,d0dc9be5a3f879e0df49639fe46358cb87639140ed27bfcb00a8cffa0d4fb622,8480,d0dc9be5a3f879e0df49639fe46358cb87639140ed27bfcb00a8cffa0d4fb622,True,PASS
stage2_front,daytrader,24,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_24/pareto_front.csv,bfc7a704e491f8c8ef43c09a1f856b6107ae3df802325cadcb726cccab93a628,39736,bfc7a704e491f8c8ef43c09a1f856b6107ae3df802325cadcb726cccab93a628,True,PASS
stage2_labels,daytrader,24,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_24/pareto_labels.csv.xz,80c485a68644dc885c4fb192c999097790cf77c88af1ebd93887b3823f952fbe,9348,80c485a68644dc885c4fb192c999097790cf77c88af1ebd93887b3823f952fbe,True,PASS
stage2_front,daytrader,25,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_25/pareto_front.csv,ce7a1f1644e49e03164dc1a9e82e6aeb683bece5c0f3f1569178ed11b075bf89,39845,ce7a1f1644e49e03164dc1a9e82e6aeb683bece5c0f3f1569178ed11b075bf89,True,PASS
stage2_labels,daytrader,25,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_25/pareto_labels.csv.xz,ab32aef9c4c2b653028ea498be25fb7f35313ab62e07e2c634fa33293a2a7daf,9436,ab32aef9c4c2b653028ea498be25fb7f35313ab62e07e2c634fa33293a2a7daf,True,PASS
stage2_front,daytrader,26,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_26/pareto_front.csv,0b21362a9ef11a0a805c6b1ffb7e7af35f47b12b29524684f263c2c66f6666de,39632,0b21362a9ef11a0a805c6b1ffb7e7af35f47b12b29524684f263c2c66f6666de,True,PASS
stage2_labels,daytrader,26,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_26/pareto_labels.csv.xz,797774244ce062bd49298558442c5a26ac6a74ffe4aa657452834e8a445a2ae7,8944,797774244ce062bd49298558442c5a26ac6a74ffe4aa657452834e8a445a2ae7,True,PASS
stage2_front,daytrader,27,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_27/pareto_front.csv,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,39581,6481c8fcee118588c691dccbfaa128a4caadd5eee694ea5c50e1996eca4f6bf5,True,PASS
stage2_labels,daytrader,27,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_27/pareto_labels.csv.xz,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d,9304,a1d3033399fef065eddbfb1a078932929d486755097201ff12738667c900b56d,True,PASS
stage2_front,daytrader,28,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_28/pareto_front.csv,673974323594adabc871fa29c8b9501885b8549a3e29a6cc2f5a7cb61a7d979d,39653,673974323594adabc871fa29c8b9501885b8549a3e29a6cc2f5a7cb61a7d979d,True,PASS
stage2_labels,daytrader,28,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_28/pareto_labels.csv.xz,b25424ce0369c4e93c8a9daa71d94da55cd166b6c3977f346a47cc30cd692524,9400,b25424ce0369c4e93c8a9daa71d94da55cd166b6c3977f346a47cc30cd692524,True,PASS
stage2_front,daytrader,29,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_29/pareto_front.csv,82afba8fc114f9969c349bc683fc5eaccbd9d1a67b5987dbf4e1a8328f0dbe32,40105,82afba8fc114f9969c349bc683fc5eaccbd9d1a67b5987dbf4e1a8328f0dbe32,True,PASS
stage2_labels,daytrader,29,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_29/pareto_labels.csv.xz,82751045c29ec26b808cae17ec8496a255c356f455c886664739f9558330c327,10240,82751045c29ec26b808cae17ec8496a255c356f455c886664739f9558330c327,True,PASS
historical_front,daytrader,0,results/daytrader/04_stage3_semantic/validation/seed_00/pareto_front_4d.csv,798358340d99db5252d6cf3593ef4462fac22748c764ba5f22ce26f0d4e4be9b,36251,798358340d99db5252d6cf3593ef4462fac22748c764ba5f22ce26f0d4e4be9b,True,PASS
historical_labels,daytrader,0,results/daytrader/04_stage3_semantic/validation/seed_00/partition_labels.csv,8fa71e285aa9d0ee30d4af34efd90679d8d4af1e06356238d0f1faf9d89e9670,796972,8fa71e285aa9d0ee30d4af34efd90679d8d4af1e06356238d0f1faf9d89e9670,True,PASS
historical_front,daytrader,1,results/daytrader/04_stage3_semantic/formal/seed_01/pareto_front_4d.csv,3152e25a72f2403e2b2c9ddb81c0ab6760f476b42118c559aa1e0295c85db606,36674,3152e25a72f2403e2b2c9ddb81c0ab6760f476b42118c559aa1e0295c85db606,True,PASS
historical_labels,daytrader,1,results/daytrader/04_stage3_semantic/formal/seed_01/partition_labels.csv,66bd8d3da6e1e60920ef40787cb02516ecc14248cb5fdc901097ca018d0b54b1,796849,66bd8d3da6e1e60920ef40787cb02516ecc14248cb5fdc901097ca018d0b54b1,True,PASS
historical_front,daytrader,2,results/daytrader/04_stage3_semantic/formal/seed_02/pareto_front_4d.csv,2d5076eb1f721cfd7e283accb6f6b2e492b6457942a370ded344b171185e435f,36793,2d5076eb1f721cfd7e283accb6f6b2e492b6457942a370ded344b171185e435f,True,PASS
historical_labels,daytrader,2,results/daytrader/04_stage3_semantic/formal/seed_02/partition_labels.csv,5fdfdfb4e48a626d674c41118e6e9ff0134d1f7d1efd1084e7c2801523fcbdcb,796943,5fdfdfb4e48a626d674c41118e6e9ff0134d1f7d1efd1084e7c2801523fcbdcb,True,PASS
historical_front,daytrader,3,results/daytrader/04_stage3_semantic/formal/seed_03/pareto_front_4d.csv,19bb3d5354c2d27b32486240ef57ffd18882d55a9e14f8477afdbc116bb6d4be,39160,19bb3d5354c2d27b32486240ef57ffd18882d55a9e14f8477afdbc116bb6d4be,True,PASS
historical_labels,daytrader,3,results/daytrader/04_stage3_semantic/formal/seed_03/partition_labels.csv,9f0911e7c6a216d211b14bad8c056744f2dc95b8b87bd20ffe02cdd92706d90a,796977,9f0911e7c6a216d211b14bad8c056744f2dc95b8b87bd20ffe02cdd92706d90a,True,PASS
historical_front,daytrader,4,results/daytrader/04_stage3_semantic/formal/seed_04/pareto_front_4d.csv,df974f08cfa29d7467afbf2a94757d5b45bb912626278e784da0b9f51f15d4ba,39237,df974f08cfa29d7467afbf2a94757d5b45bb912626278e784da0b9f51f15d4ba,True,PASS
historical_labels,daytrader,4,results/daytrader/04_stage3_semantic/formal/seed_04/partition_labels.csv,a9cb4f9eefe58e1e0c6b4d299d03c901bf0bbeb68a10086b51a9428c10236e47,796955,a9cb4f9eefe58e1e0c6b4d299d03c901bf0bbeb68a10086b51a9428c10236e47,True,PASS
historical_front,daytrader,5,results/daytrader/04_stage3_semantic/formal/seed_05/pareto_front_4d.csv,3787e99c5ebad7371b7413927528f9686c452cbcc8c9cb6235eb75f340517634,39154,3787e99c5ebad7371b7413927528f9686c452cbcc8c9cb6235eb75f340517634,True,PASS
historical_labels,daytrader,5,results/daytrader/04_stage3_semantic/formal/seed_05/partition_labels.csv,2e8f4d5bdbb7846d29671a50bb29d628d79e22ef33436a687668ca9c5ec0150a,796939,2e8f4d5bdbb7846d29671a50bb29d628d79e22ef33436a687668ca9c5ec0150a,True,PASS
historical_front,daytrader,6,results/daytrader/04_stage3_semantic/formal/seed_06/pareto_front_4d.csv,02fbbbcb2724e0539dd2d64d5e6ce9de3c80faaf7a31f1673274bc01ef1f11c6,39263,02fbbbcb2724e0539dd2d64d5e6ce9de3c80faaf7a31f1673274bc01ef1f11c6,True,PASS
historical_labels,daytrader,6,results/daytrader/04_stage3_semantic/formal/seed_06/partition_labels.csv,6af606961afe1e7e6ddff3134e076bc9664ed4306d166f050a36c922100e0d87,797086,6af606961afe1e7e6ddff3134e076bc9664ed4306d166f050a36c922100e0d87,True,PASS
historical_front,daytrader,7,results/daytrader/04_stage3_semantic/formal/seed_07/pareto_front_4d.csv,8735b4064324b453c7b463098e1ac9755ddc6ddcc27db218d22a162280dd3153,39086,8735b4064324b453c7b463098e1ac9755ddc6ddcc27db218d22a162280dd3153,True,PASS
historical_labels,daytrader,7,results/daytrader/04_stage3_semantic/formal/seed_07/partition_labels.csv,6274f8b82102baf0af5e264cf2bee48b032a2e8c8589246141162face3ec859c,796895,6274f8b82102baf0af5e264cf2bee48b032a2e8c8589246141162face3ec859c,True,PASS
historical_front,daytrader,8,results/daytrader/04_stage3_semantic/formal/seed_08/pareto_front_4d.csv,88f0cf450fe83850a99ac5c5f943ae401589374750442ad9aa9a6a72a0e1d299,39153,88f0cf450fe83850a99ac5c5f943ae401589374750442ad9aa9a6a72a0e1d299,True,PASS
historical_labels,daytrader,8,results/daytrader/04_stage3_semantic/formal/seed_08/partition_labels.csv,ec3b120ded071a063685d733ce9c0e88b9cb1e183396c8fb928d5f50a901ad3d,796867,ec3b120ded071a063685d733ce9c0e88b9cb1e183396c8fb928d5f50a901ad3d,True,PASS
historical_front,daytrader,9,results/daytrader/04_stage3_semantic/formal/seed_09/pareto_front_4d.csv,c380eb31b0a6d95847ef4e5cd5e5ba5ebf8593e7503e2a90dd842f9038dc4a80,39129,c380eb31b0a6d95847ef4e5cd5e5ba5ebf8593e7503e2a90dd842f9038dc4a80,True,PASS
historical_labels,daytrader,9,results/daytrader/04_stage3_semantic/formal/seed_09/partition_labels.csv,c079410da8ca47ba2244513e109f3451248b6254e75a7c64297c119fed192efe,796922,c079410da8ca47ba2244513e109f3451248b6254e75a7c64297c119fed192efe,True,PASS
historical_front,daytrader,10,results/daytrader/04_stage3_semantic/formal/seed_10/pareto_front_4d.csv,c6328997e07b39dfcab68c1d9817b932016e7bafd849457d2d2a28aea56398b7,38726,c6328997e07b39dfcab68c1d9817b932016e7bafd849457d2d2a28aea56398b7,True,PASS
historical_labels,daytrader,10,results/daytrader/04_stage3_semantic/formal/seed_10/partition_labels.csv,66fb0f74655f967b73406ee007e46b2bbab1128777169c964a916c0d1cf31c62,791525,66fb0f74655f967b73406ee007e46b2bbab1128777169c964a916c0d1cf31c62,True,PASS
historical_front,daytrader,11,results/daytrader/04_stage3_semantic/formal/seed_11/pareto_front_4d.csv,00330ed9db7d459069e8b8b182f04d65adf0858cf4b3a16e86f1f01b282201fd,39453,00330ed9db7d459069e8b8b182f04d65adf0858cf4b3a16e86f1f01b282201fd,True,PASS
historical_labels,daytrader,11,results/daytrader/04_stage3_semantic/formal/seed_11/partition_labels.csv,e4b6adbdca014b175efa8bf56c8e42aa290d04bef4c9eef96cf791b35bbeb57c,807536,e4b6adbdca014b175efa8bf56c8e42aa290d04bef4c9eef96cf791b35bbeb57c,True,PASS
historical_front,daytrader,12,results/daytrader/04_stage3_semantic/formal/seed_12/pareto_front_4d.csv,66a1ec884eb35cbcb4a655dd6f79ec65a171cca687071eaad854ff6cabf81176,39243,66a1ec884eb35cbcb4a655dd6f79ec65a171cca687071eaad854ff6cabf81176,True,PASS
historical_labels,daytrader,12,results/daytrader/04_stage3_semantic/formal/seed_12/partition_labels.csv,060059eec9bb2f7b3b63fd7729cfe87f7c3b75599f737d7a477f63a5840b3b9f,807442,060059eec9bb2f7b3b63fd7729cfe87f7c3b75599f737d7a477f63a5840b3b9f,True,PASS
historical_front,daytrader,13,results/daytrader/04_stage3_semantic/formal/seed_13/pareto_front_4d.csv,cb79718584749c5d2e0fdf9c4de70a3a0c2878b2e66b9c1587f6ad36241dcda2,39298,cb79718584749c5d2e0fdf9c4de70a3a0c2878b2e66b9c1587f6ad36241dcda2,True,PASS
historical_labels,daytrader,13,results/daytrader/04_stage3_semantic/formal/seed_13/partition_labels.csv,508a8ec6c5d931eb5f19dc4fe16a5b476f99d8eda10964595a4225ebdd2cd988,807499,508a8ec6c5d931eb5f19dc4fe16a5b476f99d8eda10964595a4225ebdd2cd988,True,PASS
historical_front,daytrader,14,results/daytrader/04_stage3_semantic/formal/seed_14/pareto_front_4d.csv,559e3ee02ca33ccceb2566ac1ec01cb8b12d75896d2f912c17aecc6519312e73,39231,559e3ee02ca33ccceb2566ac1ec01cb8b12d75896d2f912c17aecc6519312e73,True,PASS
historical_labels,daytrader,14,results/daytrader/04_stage3_semantic/formal/seed_14/partition_labels.csv,4102d63a770cbb57a83924a0cedf47698cd3b51965ffdfb6739905168512582c,807456,4102d63a770cbb57a83924a0cedf47698cd3b51965ffdfb6739905168512582c,True,PASS
historical_front,daytrader,15,results/daytrader/04_stage3_semantic/formal/seed_15/pareto_front_4d.csv,33d5d3e3a2a6ced2466c685ab35202ef46844cbeee8e80bd7f7abf08281c35ba,39272,33d5d3e3a2a6ced2466c685ab35202ef46844cbeee8e80bd7f7abf08281c35ba,True,PASS
historical_labels,daytrader,15,results/daytrader/04_stage3_semantic/formal/seed_15/partition_labels.csv,2000b070d1e25e40165ae409b37a451a9ad9e070d113cf74ad9bf8560608dc0f,807465,2000b070d1e25e40165ae409b37a451a9ad9e070d113cf74ad9bf8560608dc0f,True,PASS
historical_front,daytrader,16,results/daytrader/04_stage3_semantic/formal/seed_16/pareto_front_4d.csv,8c523b0ff2ed4db8760b64966b28d6335d2d34d4757330ce3597fe34c89627b3,39357,8c523b0ff2ed4db8760b64966b28d6335d2d34d4757330ce3597fe34c89627b3,True,PASS
historical_labels,daytrader,16,results/daytrader/04_stage3_semantic/formal/seed_16/partition_labels.csv,5ced76e0e30483ad9a95a452c22f1b71bd36f03853bf204f7a8660aa78100845,807520,5ced76e0e30483ad9a95a452c22f1b71bd36f03853bf204f7a8660aa78100845,True,PASS
historical_front,daytrader,17,results/daytrader/04_stage3_semantic/formal/seed_17/pareto_front_4d.csv,1238759c4f7d5e015b796587500945db1dfca185ec31a36034af62ea2ed3083e,39450,1238759c4f7d5e015b796587500945db1dfca185ec31a36034af62ea2ed3083e,True,PASS
